timestamp,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore
2024-08-30 04:04:00,59083.00000000,59083.01000000,59066.00000000,59066.01000000,2.05540000,1724990699999,121425.80154660,468,0.13765000,8131.39578610,0
2024-08-30 04:05:00,59066.01000000,59073.75000000,59060.00000000,59060.01000000,4.72965000,1724990759999,279379.25537660,715,3.38340000,199857.64333910,0
2024-08-30 04:06:00,59060.00000000,59070.00000000,59060.00000000,59070.00000000,3.86233000,1724990819999,228116.55918740,640,2.87511000,169808.18054820,0
2024-08-30 04:07:00,59070.00000000,59081.00000000,59060.00000000,59081.00000000,2.54318000,1724990879999,150225.01993750,580,1.46091000,86297.59297110,0
2024-08-30 04:08:00,59080.99000000,59082.00000000,59076.13000000,59076.14000000,3.11591000,1724990939999,184081.30401810,251,2.66193000,157260.10906870,0
